[Service ID]	[WSDL Address]	[Service Provider]	[IP Address]	[Country]	[Continent]	[AS]	[Latitude]	[Longitude]	 [Region]	[City]
4555	http://jewishpalmbeach.org/ComponentService.asmx?WSDL	jewishpalmbeach.org	207.254.216.80	United States	North America	AS7349 Hosted Solutions Acquisition, LLC	34.7425	-92.2857	Arkansas	Little Rock
4556	http://jewishrichmond.org/ComponentService.asmx?WSDL	jewishrichmond.org	198.65.148.149	United States	North America	AS2914 NTT America, Inc.	39.644	-104.9826	Colorado	Englewood
4557	http://jewishsouthjersey.org/ComponentService.asmx?WSDL	jewishsouthjersey.org	198.65.148.149	United States	North America	AS2914 NTT America, Inc.	39.644	-104.9826	Colorado	Englewood
4558	http://jewishtucson.org/ComponentService.asmx?WSDL	jewishtucson.org	198.65.148.149	United States	North America	AS2914 NTT America, Inc.	39.644	-104.9826	Colorado	Englewood
4559	http://jfgd.org/ComponentService.asmx?WSDL	jfgd.org	198.65.148.149	United States	North America	AS2914 NTT America, Inc.	39.644	-104.9826	Colorado	Englewood
4560	http://www.judysbook.com/Web%20Service/AutoComplete.asmx?WSDL	judysbook.com	208.115.119.164	United States	North America	AS23033 Wowrack.com	47.501	-122.358	Washington	Seattle
4561	http://www.kaplan.edu/kuleads/leadimport.asmx?WSDL	kaplan.edu	72.166.181.52	United States	North America	AS26885	39.7442	-105.1049	Colorado	Denver
4562	http://www.getinfo.kaplan.edu/KaplanSchool.asmx?WSDL	kaplan.edu	72.166.181.52	United States	North America	AS26885	39.7442	-105.1049	Colorado	Denver
4563	http://www.kbb.com/kbb/services/selectionservice.asmx?WSDL	kbb.com	204.74.99.100	United States	North America	AS12008 Centergate Research, LLC.	37.5633	-122.3246	California	San Mateo
4564	http://www.kbcafe.com/iBLOGthere4iM/atom3.asmx?wsdl	kbcafe.com	72.167.55.120	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
4565	http://promotionws.kelloggs.com/Promotions.asmx?WSDL	kelloggs.com	173.203.27.56	United States	North America	AS19994 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4566	http://www.miragelimousine.com/services/Version?wsdl	miragelimousine.com	66.114.64.10	United States	North America	AS19940 Ace Innovative Networks, Inc.	40.7128	-74.0092	New York	New York
4567	http://hiring.du.monster.be/services/products/Pricing.asmx?WSDL	monster.be	208.71.195.72	United States	North America	AS10694 Monster Worldwide, Inc.	42.4225	-71.4615	Massachusetts	Maynard
4568	http://hiring.du.monster.be/Services/ProductContent/WSProductContent.asmx?WSDL	monster.be	63.121.30.72	United States	North America	AS10694 Monster Worldwide, Inc.	42.4225	-71.4615	Massachusetts	Maynard
4569	http://www.mopar-accessories.com/WebServices/DMSInfo.asmx?WSDL	mopar-accessories.com	199.255.38.35	United States	North America	AS5787 Snap-on Business Solutions Inc.	41.2393	-81.6428	Ohio	Richfield
4570	http://www.mopar-accessories.com/webservices/pingservice.asmx?WSDL	mopar-accessories.com	199.255.38.35	United States	North America	AS5787 Snap-on Business Solutions Inc.	41.2393	-81.6428	Ohio	Richfield
4571	http://sec.neurofuzz-software.com/paos/cryptoSOAP.php?wsdl	neurofuzz-software.com	76.163.210.103	United States	North America	AS32392 Ecommerce Corporation	40.0994	-83.0166	Ohio	Columbus
4572	http://sec.neurofuzz-software.com/paos/genSSHA-SOAP.php?wsdl	neurofuzz-software.com	76.163.210.103	United States	North America	AS32392 Ecommerce Corporation	40.0994	-83.0166	Ohio	Columbus
4573	http://services.nexus6studio.com/StockQuoteService.asmx?WSDL	nexus6studio.com	184.168.81.91	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
4574	http://www.nexus6studio.com/api/BlogImporter.asmx?WSDL	nexus6studio.com	184.168.81.91	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
4575	http://www.nraila.org/Services/News.asmx?WSDL	nraila.org	208.39.73.166	United States	North America	null	32.9201	-96.9834	Texas	Irving
4576	http://www.nraila.org/Services/NewsAndUpdates.asmx?WSDL	nraila.org	208.39.73.166	United States	North America	null	32.9201	-96.9834	Texas	Irving
4577	http://oxbranch.optionsxpress.com/accountservice/account.asmx?WSDL	optionsxpress.com	74.201.3.104	United States	North America	AS32405 OptionsXpress, Inc.	41.9022	-87.6726	Illinois	Chicago
4578	http://otzma.org/ComponentService.asmx?WSDL	otzma.org	198.65.148.149	United States	North America	AS2914 NTT America, Inc.	39.644	-104.9826	Colorado	Englewood
4579	http://parsitest.com/UserControl/UniversityCourse.asmx?WSDL	parsitest.com	208.73.210.203	United States	North America	AS33626 Oversee.net	33.9931	-118.3739	California	Los Angeles
4580	http://webservice.polarsoftware.com/PolarSkymemUriFetcher.asmx?WSDL	polarsoftware.com	85.17.121.249	Netherlands	Europe	AS16265 LEASEWEB LEASEWEB AS	52.35	4.92	Noord-holland	Amsterdam
4581	http://polymeta.com/azspell/ws/AZspellService.jws?wsdl	polymeta.com	69.64.59.48	United States	North America	AS30083 Hosting Solutions International, Inc.	38.7422	-90.3457	Missouri	Saint Louis
4582	http://www.polymeta.com/azsearch/ws/AZSearchService.jws?wsdl	polymeta.com	69.64.59.48	United States	North America	AS30083 Hosting Solutions International, Inc.	38.7422	-90.3457	Missouri	Saint Louis
4583	http://www.precioyviajes.com/webservices/webservices/backend.asmx?wsdl	precioyviajes.com	64.94.136.5	United States	North America	AS14744 Internap Network Services Corporation	33.9348	-84.2703	Georgia	Atlanta
4584	http://proai.net/Proxy/SqlGraphMasterService.asmx?WSDL	proai.net	27.102.206.105	Korea, Republic Of	Asia	AS45996 G&J, LTD.	36.724	126.8082	Kyonggi-do	Anyang
4585	http://products.proflowers.com/ProductDetailLoggingWS.asmx?WSDL	proflowers.com	209.112.253.15	United States	North America	AS32137 Proflowers Inc	32.6353	-117.0998	California	San Diego
4586	http://products.proflowers.com/ProductDetailCatalogWS.asmx?WSDL	proflowers.com	209.112.253.15	United States	North America	AS32137 Proflowers Inc	32.6353	-117.0998	California	San Diego
4587	http://pticica.com/Services/Tags.asmx?WSDL	pticica.com	159.253.128.123	Costa Rica	Central America	null	10.02	-84.22	Saskatchewan	Amsterdam
4588	http://pticica.com/Services/Users.asmx?WSDL	pticica.com	159.253.128.123	Costa Rica	Central America	null	10.02	-84.22	Saskatchewan	Amsterdam
4589	http://routes.safarimappers.com/search/autocompletehelper.asmx?WSDL	safarimappers.com	196.220.43.185	United States	North America	AS36943 webafrica	33.9348	-84.2703	Georgia	Atlanta
4590	http://cdmo.baruch.sc.edu/webservices/xmldatarequest.cfc?wsdl	sc.edu	129.252.189.62	United States	North America	AS12005 University of South Carolina	33.9488	-80.9462	South Carolina	Columbia
4591	http://www.searchignite.com/ws/TrackingUpdate.asmx?WSDL	searchignite.com	74.205.56.171	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4592	http://www.selectrucks.com/DealerContactService.asmx?WSDL	selectrucks.com	170.2.4.252	United States	North America	AS13598 Daimler Trucks North America LLC	45.5026	-122.771	Oregon	Portland
4593	http://selectrucks.com/EmailSignupService.asmx?WSDL	selectrucks.com	170.2.4.252	United States	North America	AS13598 Daimler Trucks North America LLC	45.5026	-122.771	Oregon	Portland
4594	http://mission.sfgov.org/IntranetDirectory/TELUS_WEB_SERVICE.asmx?WSDL	sfgov.org	208.121.200.55	United States	North America	AS39961 San Francisco Department of Telecommunications and Information Services	37.7753	-122.4186	California	San Francisco
4595	http://mission.sfgov.org/IntranetDirectory/DIRECTORY_SEARCHES.asmx?wsdl	sfgov.org	208.121.200.55	United States	North America	AS39961 San Francisco Department of Telecommunications and Information Services	37.7753	-122.4186	California	San Francisco
4596	http://shalomriverdale.org/ComponentService.asmx?WSDL	shalomriverdale.org	152.160.240.114	United States	North America	AS12129 123NET - Internet 123, Inc.	42.4736	-83.2216	Michigan	Southfield
4597	http://sharifibrahim.com/2005/networking/service.wsdl	sharifibrahim.com	50.47.43.113	United States	North America	AS5650 Frontier Communications of America, Inc.	47.6742	-122.1206	Washington	Redmond
4598	http://www.sirajgadhia.com/WebServices/news.asmx?WSDL	sirajgadhia.com	74.81.201.244	United States	North America	AS46989 MaximumColo LLC	33.9348	-84.2703	Georgia	Atlanta
4599	http://sixteencolors.net/Services/Groups.asmx?WSDL	sixteencolors.net	208.113.175.48	United States	North America	AS26347 New Dream Network, LLC	33.9264	-117.796	California	Brea
4600	http://www.smartroundtrip.com/SrSN/names.asmx?WSDL	smartroundtrip.com	null	null	null	null	null	null	null	null
4601	http://www.smartroundtrip.com/SrAS/SrActivationService.asmx?WSDL	smartroundtrip.com	null	null	null	null	null	null	null	null
4602	http://www.smips.com/HotEffects/webservices/templateservice.asmx?WSDL	smips.com	67.199.59.140	United States	North America	AS14992 CrystalTech Web Hosting Inc.	33.4481	-112.0732	Arizona	Phoenix
4603	http://ev5.sosonlinebackup.com/rdss/protect/utilities.asmx?WSDL	sosonlinebackup.com	208.109.184.118	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
4604	http://webservices.ssw.com.au/ssw/NETToolkit/VersionChecker.asmx?WSDL	ssw.com.au	174.36.198.26	United States	North America	AS36351 SoftLayer Technologies Inc.	38.9305	-77.032	District Of Columbia	Washington
4605	http://startvbdotnet.com/web/sample2.asmx?wsdl	startvbdotnet.com	82.98.86.162	Germany	Europe	AS12306 Plus.Line AG	50.12	8.68	Hessen	Frankfurt
4606	http://www.streetfire.net/services/commentmanagement.asmx?WSDL	streetfire.net	96.45.82.4	United States	North America	null	38.9627	-77.3373	Virginia	Reston
4607	http://www.streetfire.net/services/photocommentmanagement.asmx?WSDL	streetfire.net	96.45.82.196	United States	North America	null	38.9627	-77.3373	Virginia	Reston
4608	http://www.sussexcountyde.gov/webservice/wstaxsearch.cfc?wsdl	sussexcountyde.gov	216.158.23.67	United States	North America	AS6372 DCANet	38.6752	-75.4022	Delaware	Georgetown
4609	http://www.sussexcountyde.gov/webservice/cots.cfc?wsdl	sussexcountyde.gov	216.158.23.67	United States	North America	AS6372 DCANet	38.6752	-75.4022	Delaware	Georgetown
4610	http://karpuz.cs.tamu.edu/ProAspNet/Ch17/CS/NorthwindAnalysis/northserv.asmx?WSDL	tamu.edu	165.91.22.70	United States	North America	AS3794 Texas A&M University	30.4821	-96.3027	Texas	College Station
4611	http://www.tempe.gov/wx/default.asmx?wsdl	tempe.gov	164.50.248.38	United States	North America	AS2900 Arizona Tri University Network	33.4148	-111.9088	Arizona	Tempe
4612	http://terraserver-usa.com/terraservice.asmx?WSDL	terraserver-usa.com	131.107.151.136	United States	North America	AS6182 Microsoft Corp	47.6742	-122.1206	Washington	Redmond
4613	http://terraserver-usa.com/landmarkservice.asmx?WSDL	terraserver-usa.com	131.107.151.135	United States	North America	AS6182 Microsoft Corp	47.6742	-122.1206	Washington	Redmond
4614	http://terraserverusa.com/TerraService2.asmx?WSDL	terraserverusa.com	64.4.6.100	United States	North America	AS8075 Microsoft Corp	47.6742	-122.1206	Washington	Redmond
4615	http://terraserverusa.com/LandmarkService.asmx?WSDL	terraserverusa.com	65.55.39.10	United States	North America	AS8075 Microsoft Corp	47.6742	-122.1206	Washington	Redmond
4616	http://terraservice.net/terraservice.asmx?WSDL	terraservice.net	207.46.129.230	United States	North America	AS8075 Microsoft Corp	47.6742	-122.1206	Washington	Redmond
4617	http://terraservice.net/LandmarkService.asmx?wsdl	terraservice.net	207.46.129.230	United States	North America	AS8075 Microsoft Corp	47.6742	-122.1206	Washington	Redmond
4618	http://www.titantv.com/Services/PartnerTools.asmx?WSDL	titantv.com	66.43.219.225	United States	North America	AS5056 Iowa Network Services	41.5811	-93.6759	Iowa	Des Moines
4619	http://data.titantv.com/dataservice.asmx?wsdl	titantv.com	66.43.219.225	United States	North America	AS5056 Iowa Network Services	41.5811	-93.6759	Iowa	Des Moines
4620	http://www.travelguard.com/GetState.asmx?WSDL	travelguard.com	167.230.143.67	United States	North America	AS10975 American International Group Data Center, Inc.	40.7857	-74.3293	New Jersey	Livingston
4621	http://wtcservice.trendmicro.com/webservices/virusalert/virusalert.asmx?WSDL	trendmicro.com	150.70.93.28	United States	North America	AS16880 Global IDC and Backbone of Trend Micro Inc.	37.3353	-121.8938	California	San Jose
4622	http://ccc.trendmicro.com/CentralListener/wsValidateSN.asmx?WSDL	trendmicro.com	150.70.93.28	United States	North America	AS16880 Global IDC and Backbone of Trend Micro Inc.	37.3353	-121.8938	California	San Jose
4623	http://xmlbeta.truckmiles.com/WebServices/ProMilesWebService.asmx?WSDL	truckmiles.com	216.223.229.43	United States	North America	AS14634 Spinn Net	32.1825	-107.7499	New Mexico	Deming
4624	http://xml.truckmiles.com/WebServices/ProMilesBasicWebService.asmx?WSDL	truckmiles.com	216.223.229.43	United States	North America	AS14634 Spinn Net	32.1825	-107.7499	New Mexico	Deming
4625	http://www.u-c.co.il/nusoap/server2.php?wsdl	u-c.co.il	62.219.78.222	Israel	Middle East	AS8551 Bezeqint Internet Backbone	31.428663	35.288086	Hamerkaz	Petah Tikva
4626	http://www.u-c.co.il/nusoap/server.php?wsdl	u-c.co.il	62.219.78.222	Israel	Middle East	AS8551 Bezeqint Internet Backbone	31.428663	35.288086	Hamerkaz	Petah Tikva
4627	http://www.uiafed.org/ComponentService.asmx?WSDL	uiafed.org	null	null	null	null	null	null	null	null
4628	http://www.ujc.org/ComponentService.asmx?WSDL	ujc.org	198.65.148.149	United States	North America	AS2914 NTT America, Inc.	39.644	-104.9826	Colorado	Englewood
4629	http://www.ujf.net/ComponentService.asmx?WSDL	ujf.net	63.131.120.134	United States	North America	AS13407 One Communications Corporation	40.0994	-83.0166	Ohio	Columbus
4630	http://water.usu.edu/odmcv/odmcv.asmx?WSDL	usu.edu	129.123.54.106	United States	North America	AS26046 Utah State University	41.6898	-111.6435	Utah	Logan
4631	http://mapserv.utah.gov/finddistricts/FindLocations.asmx?WSDL	utah.gov	204.113.13.48	United States	North America	AS11663 State of Utah	40.6929	-112.0395	Utah	Salt Lake City
4632	http://www.utahstrails.com/Services/tests/test_01.php?WSDL	utahstrails.com	72.167.165.92	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
4633	http://www.vit.org/WebServices/HomelandSecurityService.asmx?WSDL	vit.org	null	null	null	null	null	null	null	null
4634	http://wbztv.com/Search/AutoSuggest.asmx?WSDL	wbztv.com	64.30.236.59	United States	North America	AS6641 SportsLine USA Inc.	26.1831	-80.1346	Florida	Fort Lauderdale
4635	http://wcco.com/Search/AutoSuggest.asmx?WSDL	wcco.com	64.30.236.59	United States	North America	AS6641 SportsLine USA Inc.	26.1831	-80.1346	Florida	Fort Lauderdale
4636	http://www.wine.com/v6/Services/FeedbackService.asmx?WSDL	wine.com	208.36.10.130	United States	North America	AS2828 XO Communications	37.300275	-93.339844	California	None
4637	http://wolfgangsvault.com/services/VaultTips.asmx?WSDL	wolfgangsvault.com	72.32.4.243	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4638	http://wolfgangsvault.com/services/SearchTypeAhead.asmx?WSDL	wolfgangsvault.com	72.32.4.243	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4639	http://xemantex.com/xmxClientDictWebSvc.asmx?WSDL	xemantex.com	208.43.33.170	United States	North America	AS36351 SoftLayer Technologies Inc.	32.8367	-96.796	Texas	Dallas
4640	http://www.xemantex.com/consumeDnTWebSvc.asmx?WSDL	xemantex.com	208.43.33.170	United States	North America	AS36351 SoftLayer Technologies Inc.	32.8367	-96.796	Texas	Dallas
4641	http://gmh.xocomp.net/ws/rollgenerator/rollgenerator.asmx?wsdl	xocomp.net	204.14.147.50	United States	North America	AS5109 Integrated Data Systems, LLC	29.9545	-90.0753	Louisiana	New Orleans
4642	http://zstats.com/ajax/ajaxws.asmx?WSDL	zstats.com	66.161.36.112	United States	North America	AS16966 AT&T Internet Services	32.9482	-96.7295	Texas	Richardson
4643	http://www.01191.com/01191news.asmx?WSDL	01191.com	208.83.27.25	United States	North America	AS14242 LogicalSolutions.net	43.0476	-77.5243	New York	Pittsford
4644	http://12.40.108.25/leadverifierwebservice/lead.asmx?WSDL	12.40.108.25	12.40.108.25	United States	North America	AS35912 Anchor Computer Inc.	40.3908	-74.1116	New Jersey	Middletown
4645	http://128.192.66.83/map_WebService/MapData.asmx?wsdl	128.192.66.83	128.192.66.83	United States	North America	AS36441 University of Georgia	33.9381	-83.4292	Georgia	Athens
4646	http://130.199.4.83/WebServe/WebComponents/GeneralLeaf/C3.asmx?wsdl	130.199.4.83	130.199.4.83	United States	North America	AS43 Brookhaven National Laboratory	40.8696	-72.8875	New York	Upton
4647	http://aspnet.15seconds.com/010430/SampleService.asmx?wsdl	15seconds.com	70.42.23.121	United States	North America	AS25878 Quinstreet, Inc.	33.9348	-84.2703	Georgia	Atlanta
4648	http://198.80.177.82/Dataworks/enterprise/1.0/webServiceClient.asmx?WSDL	198.80.177.82	198.80.177.82	United States	North America	null	42.3165	-71.0576	Massachusetts	Boston
4649	http://199.72.34.121/SLXquote/service.asmx?WSDL	199.72.34.121	199.72.34.121	United States	North America	AS1785 PaeTec Communications, Inc.	27.8178	-81.9931	Florida	Mulberry
4650	http://209.115.50.66/LifeBioPublisherAPI/Publisher.asmx?WSDL	209.115.50.66	209.115.50.66	United States	North America	AS29787 Web Force Systems	40.0994	-83.0166	Ohio	Columbus
4651	http://209.162.186.60/globalweather.asmx?WSDL	209.162.186.60	209.162.186.60	United States	North America	AS46989 MaximumColo LLC	33.9348	-84.2703	Georgia	Atlanta
4652	http://prod.ads.vmtllc.com/baiid_service/baiidinterface.wsdl	216.230.104.222	216.230.104.222	United States	North America	AS11100 DataPoint	39.294	-76.6226	Maryland	Baltimore
4653	http://216.66.29.238/PartnerSignupService.asmx?WSDL	216.66.29.238	216.66.29.238	United States	North America	AS33735 Netportation, LLC	37.5561	-122.0809	California	Fremont
4654	http://www.2chatter.com/api/ChatterSMS.php?wsdl	2chatter.com	72.167.52.239	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
4655	http://service.381808.com/Merchant.asmx?WSDL	381808.com	63.131.159.102	United States	North America	AS22205 DataPipe, Inc.	40.7282	-74.0784	New Jersey	Jersey City
4656	http://aspnet.4guysfromrolla.com/ws/ASPFAQs.asmx?wsdl	4guysfromrolla.com	70.42.23.150	United States	North America	AS25878 Quinstreet, Inc.	33.9348	-84.2703	Georgia	Atlanta
4657	http://65.222.14.196/W_Cleveland/Grants.asmx?WSDL	65.222.14.196	65.222.14.196	United States	North America	AS701 MCI Communications Services, Inc. d/b/a Verizon Business	39.0436	-77.4878	Virginia	Ashburn
4658	http://66.115.227.116/Service.asmx?WSDL	66.115.227.116	66.115.227.116	United States	North America	AS18817 Dataware, LLC	43.5503	-96.7002	South Dakota	Sioux Falls
4659	http://68.216.142.24/DoncasterEmailWS/Service.asmx?wsdl	68.216.142.24	68.216.142.24	United States	North America	AS6389 BellSouth.net Inc.	33.9348	-84.2703	Georgia	Atlanta
4660	http://72.32.43.100/_server/ResultNotification?wsdl	72.32.43.100	72.32.43.100	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4661	http://soapintouch.acdnet.com/	acdnet.com	72.32.175.246	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4662	http://adoptionark.com/admin/ajax/VisitorTracker.asmx?WSDL	adoptionark.com	69.89.21.70	United States	North America	AS11798 Bluehost Inc.	40.3402	-111.6073	Utah	Provo
4663	http://www.adoptionark.org/admin/ajax/VisitorTracker.asmx?WSDL	adoptionark.org	69.48.214.186	United States	North America	AS19294 Inflow Inc.	39.7442	-105.1049	Colorado	Denver
4664	http://secure.adpay.com/affiliate/affiliates.asmx?wsdl	adpay.com	74.119.234.5	United States	North America	AS46506 Dixiesys	34.6546	-86.6455	Alabama	Huntsville
4665	http://www.aduanet.gob.pe/ws-ad-pd/ws-ad-pd?WSDL	aduanet.gob.pe	null	null	null	null	null	null	null	null
4666	http://www.advantech.net.au/webservice/AdvantechWebServiceLocal.asmx?WSDL	advantech.net.au	71.4.62.67	United States	North America	AS2828 XO Communications	37.300275	-93.339844	Virginia	None
4667	http://sms.advernet.co.za/sendsms3.asmx?WSDL	advernet.co.za	173.0.142.68	United States	North America	AS53628 Apyl Inc	28.5382	-81.3795	Florida	Orlando
4668	http://blog.advogaweb.com.br/api/BlogImporter.asmx?WSDL	advogaweb.com.br	200.234.196.238	Brazil	South America	AS27715 LocaWeb Ltda	-13.581921	-51.855469	Sao Paulo	Sao Paulo
4669	http://spacedata.agi.com/spacedatareporting/spacedatareporting.asmx?WSDL	agi.com	65.89.176.31	United States	North America	AS3356 Level 3 Communications	39.8912	-105.1205	Colorado	Broomfield
4670	http://www.agiledeveloper.com/venkat/wsmay2005/Service1.asmx?wsdl	agiledeveloper.com	184.106.228.37	United States	North America	AS19994 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4671	http://www.alcona.org/SearchDatabaseService.asmx?WSDL	alcona.org	null	null	null	null	null	null	null	null
4672	http://webservice.allposters.com/ProductInformationService.asmx?wsdl	allposters.com	204.74.99.100	United States	North America	AS12008 Centergate Research, LLC.	37.5633	-122.3246	California	San Mateo
4673	http://dev.angloinfo.net/cicsservices.asmx?WSDL	angloinfo.net	79.125.12.57	Ireland	Europe	AS39111 Amazon EU DC AS	53.33	-6.25	Dublin City	Dublin
4674	http://www.ankorus.com/webservices/numberling/MultiLingNumRep.asmx?WSDL	ankorus.com	null	null	null	null	null	null	null	null
4675	http://www.anrcoins.com/services-public.asmx?WSDL	anrcoins.com	216.23.185.135	United States	North America	AS5693 Latisys-Irvine, LLC	33.7626	-117.8665	California	Irvine
4676	http://anying.net.au/webservices/getrates.asmx?WSDL	anying.net.au	74.205.11.146	United States	North America	AS27357 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4677	http://sosserver.aop.com/webservices/sosupdate/versionchecker.asmx?WSDL	aop.com	8.18.109.21	United States	North America	AS3356 Level 3 Communications	39.8912	-105.1205	Colorado	Broomfield
4678	http://tulsa.apartmentfinder.com/Services/Mapping.asmx?WSDL	apartmentfinder.com	97.65.16.41	United States	North America	AS4323 tw telecom holdings, inc.	35.1578	-89.7791	Tennessee	Cordova
4679	http://www.aprogrammersjournal.com/zipcodes.asmx?wsdl	aprogrammersjournal.com	208.87.35.103	Bahamas	Caribbean	AS15146 Cable Bahamas Ltd.	25.08	-77.35	New Providence	Nassau
4680	http://arieldolan.com/aldb/wbsr/ad5.asmx?wsdl	arieldolan.com	174.120.207.3	United States	North America	AS21844 ThePlanet.com Internet Services, Inc.	29.7181	-95.4241	Texas	Houston
4681	http://artofthemix.org/aotm.asmx?WSDL	artofthemix.org	74.81.201.244	United States	North America	AS46989 MaximumColo LLC	33.9348	-84.2703	Georgia	Atlanta
4682	http://artsednj.org/njreport/EDNJServices.asmx?WSDL	artsednj.org	70.38.6.57	Canada	North America	AS32613 iWeb Technologies Inc.	45.5	-73.58	Quebec	Montreal
4683	http://subscription.autodesk.com/sc/SubAwareService?WSDL	autodesk.com	74.220.126.92	United States	North America	AS18716 Autodesk SARL is the EU branch of Autodesk, Inc.	39.644	-104.9826	Colorado	Englewood
4684	http://www.avemaria.com/webservices/AveService.asmx?WSDL	avemaria.com	74.5.233.178	United States	North America	AS2379 Embarq Corporation	26.3126	-81.5952	Florida	Naples
4685	http://myavert.avertlabs.com/ReportService.asmx?WSDL	avertlabs.com	161.69.29.94	United States	North America	null	37.3524	-121.9584	California	Santa Clara
4686	http://www.avowlabs.com/webservices/AvowGEOCalculator/AvowGEOCalculator.asmx?WSDL	avowlabs.com	173.0.141.239	United States	North America	AS53628 Apyl Inc	28.5382	-81.3795	Florida	Orlando
4687	http://www.azhharegistry.com/secureregistrydata/needs.cfc?wsdl	azhharegistry.com	50.62.143.14	United States	North America	null	33.5093	-111.8985	Arizona	Scottsdale
4688	http://badge-hunter.com/bhinfo.php?wsdl	badge-hunter.com	69.16.206.3	United States	North America	AS32244 Liquid Web, Inc.	42.7327	-84.5558	Michigan	Lansing
4689	http://www.bahvideo.com/services/SearchService.asmx?WSDL	bahvideo.com	174.36.212.150	United States	North America	AS36351 SoftLayer Technologies Inc.	38.9305	-77.032	District Of Columbia	Washington
4690	http://wsrp.bea.com/portal/boulder/weather.wsdl	bea.com	null	null	null	null	null	null	null	null
4691	http://www.bedandbreakfast.com/AjaxMethods.asmx?WSDL	bedandbreakfast.com	66.179.183.15	United States	North America	AS19296 Inflow Inc.	39.7442	-105.1049	Colorado	Denver
4692	http://www.bellasara.com/BellaSara/BellaWS.asmx?WSDL	bellasara.com	70.42.161.210	United States	North America	AS14744 Internap Network Services Corporation	33.9348	-84.2703	Georgia	Atlanta
4693	http://www.bennadel.com/resources/webservices/Fun.cfc?wsdl	bennadel.com	184.175.125.55	United States	North America	AS7393 CYBERCON, INC.	38.7422	-90.3457	Missouri	Saint Louis
4694	http://coa.berkeley.edu/coa-ws/services/ChartOfAccountsValidator?wsdl	berkeley.edu	169.229.216.200	United States	North America	AS25 University of California at Berkeley	37.8968	-122.2624	California	Berkeley
4695	http://www.bethelmn.org/bethelproj/bethelwebservice.asmx?WSDL	bethelmn.org	50.97.225.32	United States	North America	null	32.8367	-96.796	Texas	Dallas
4696	http://beth-israel.org/admin/ajax/VisitorTracker.asmx?WSDL	beth-israel.org	72.52.220.128	United States	North America	AS32244 Liquid Web, Inc.	42.7327	-84.5558	Michigan	Lansing
4697	http://www.beyondwhitespa.com/service/country.asmx?WSDL	beyondwhitespa.com	64.202.163.213	United States	North America	AS26496 GoDaddy.com, Inc.	33.5093	-111.8985	Arizona	Scottsdale
4698	http://homemakeovers.bhg.com/WebServices/SearchService.asmx?WSDL	bhg.com	198.186.175.84	United States	North America	AS2386 AT&T Data Communications Services	41.5811	-93.6759	Iowa	Des Moines
4699	http://www.birdwellmusic.com/BirdwellMusicServices.asmx?wsdl	birdwellmusic.com	74.127.47.234	United States	North America	AS7393 CYBERCON, INC.	38.7422	-90.3457	Missouri	Saint Louis
4702	http://www.bktaxtranscripts.com/webservices/create-account.wsdl	bktaxtranscripts.com	72.32.26.159	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4702	http://www.bktaxtranscripts.com/webservices/create-account.wsdl	bktaxtranscripts.com	72.32.26.159	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4702	http://www.bktaxtranscripts.com/webservices/create-account.wsdl	bktaxtranscripts.com	72.32.26.159	United States	North America	AS33070 Rackspace Hosting	29.5172	-98.362	Texas	San Antonio
4703	http://dnsmanager1.blankserver.com/dnsmanager.asmx?wsdl	blankserver.com	74.86.0.97	United States	North America	AS36351 SoftLayer Technologies Inc.	32.8367	-96.796	Texas	Dallas
4704	http://live2.blinds.com/Blinds/Core/Events/server.php?wsdl	blinds.com	69.7.174.13	United States	North America	AS20013 CyrusOne	32.9538	-96.8902	Texas	Carrollton
4705	http://demo.borland.com/AspNetDataTypes/DataTypes.asmx?WSDL	borland.com	213.83.72.175	United Kingdom	Europe	AS8586 Opal - Business division	51.4	-1.32	England	Newbury
4706	http://boudreauxs.net/admin/ajax/VisitorTracker.asmx?WSDL	boudreauxs.net	206.188.192.72	United States	North America	AS6245 InterNIC Registration Services	38.9696	-77.3866	Virginia	Herndon
4707	http://brainporn.net/service.asmx?WSDL	brainporn.net	64.209.135.10	United States	North America	AS14415 Host Collective, Inc.	38.6405	-90.6464	Missouri	Chesterfield
